ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,Month,OperatingSystems,Revenue
30,1288.733333,0.0,0.013376623,Nov,1,0
25,1358.166667,0.007407407,0.022222222,Nov,1,0
96,2857.712454,0.002393617,0.019742908,Nov,3,0
46,1031.133333,0.004680851,0.034267293,Nov,2,0
39,1208.333333,0.0,0.01025641,Nov,1,0
28,705.1166667,0.003703704,0.017901235,Nov,1,0
53,2438.075,0.005357143,0.017261905,Nov,2,1
93,2697.17535,0.006060606,0.019274564,Nov,2,0
19,273.7083333,0.021052632,0.035087719,Nov,3,1
91,3309.448776,0.013285024,0.020476218,Nov,3,1
47,1480.233333,0.010416667,0.027824074,Nov,2,1
8,332.0,0.0,0.028571429,Nov,1,1
37,581.0833333,0.005555556,0.026851852,Nov,2,0
35,990.4642857,0.010810811,0.027027027,Nov,1,1
67,2199.976786,0.008333333,0.027665354,Nov,1,0
22,246.6458333,0.009090909,0.047727273,Nov,3,0
19,812.875,0.0,0.003333333,Nov,3,0
56,4899.626984,0.036904762,0.06360119,Nov,2,0
122,7141.214642,0.012926829,0.01962467,Nov,3,0
34,1573.895833,0.015,0.019055556,Nov,3,0
3,164.0,0.0,0.066666667,Nov,1,0
80,3313.073936,0.022621723,0.059636655,Nov,2,0
21,883.0,0.0,0.010666667,Nov,1,1
85,2155.653752,0.005998168,0.019225201,Nov,1,1
48,4152.083333,0.00625,0.028125,Nov,2,0
8,1066.25,0.0,0.028571429,Nov,1,1
29,873.75,0.0,0.031034483,Nov,2,1
20,695.19375,0.012098765,0.058821329,Nov,1,1
100,5212.708333,0.00952381,0.025768619,Nov,2,1
39,1828.966667,0.005128205,0.02008547,Nov,1,1
169,6920.973243,0.005268892,0.016769542,Nov,1,0
71,2512.51742,0.006349206,0.025572609,Nov,3,1
11,335.0,0.036363636,0.060606061,Nov,3,0
75,1775.241667,0.001333333,0.019428571,Nov,2,0
10,664.5,0.0,0.04,Nov,2,0
81,5000.739116,0.003294118,0.020433155,Nov,2,0
11,229.9166667,0.018181818,0.040909091,Nov,3,0
22,903.1634615,0.009090909,0.015757576,Nov,3,0
51,3296.940476,0.0,0.008595388,Nov,1,0
62,2787.678571,0.003225806,0.015591398,Nov,4,0
10,165.0,0.03,0.046666667,Nov,1,1
65,2019.769468,0.002941176,0.017081105,Nov,1,0
80,1979.3,0.002325581,0.024224806,Nov,2,1
154,7838.556598,0.00376506,0.014926307,Nov,3,0
216,7761.034859,0.007542901,0.022135148,Nov,2,1
309,12158.19639,0.007586207,0.025532176,Nov,2,1
32,2289.1,0.0,0.001015625,Nov,3,0
23,1061.816667,0.0,0.022916667,Nov,2,0
34,858.9464286,0.0,0.011627907,Nov,2,0
1,0.0,0.2,0.2,Nov,2,0
18,2014.416667,0.0025,0.034166667,Nov,1,0
51,1792.814481,0.003571429,0.01186886,Nov,3,1
63,3301.222222,0.006451613,0.03016129,Nov,2,0
59,1533.025834,0.00721393,0.0322986,Nov,2,0
6,551.5,0.033333333,0.077777778,Nov,3,0
54,3978.245833,0.003846154,0.024807692,Nov,2,0
4,47.0,0.0,0.05,Nov,2,0
95,2989.780952,0.005882353,0.014513583,Nov,3,0
1,0.0,0.2,0.2,Nov,3,0
70,3993.135714,0.006,0.014539683,Nov,3,1
97,2811.47807,0.002749141,0.015832106,Nov,2,0
42,1022.384615,0.014634146,0.031939605,Nov,1,0
34,1466.088462,0.007407407,0.024345679,Nov,1,1
57,1319.366667,0.006774194,0.032699169,Nov,3,1
12,2250.35,0.014285714,0.030952381,Nov,1,0
1,0.0,0.2,0.2,Nov,1,0
118,5250.891667,0.001626016,0.014905149,Nov,2,0
21,1050.25,0.0,0.028571429,Nov,2,0
101,6038.244769,0.001904762,0.019112158,Nov,2,1
56,755.4178922,0.001724138,0.015842912,Nov,1,0
73,3059.013889,0.012345679,0.024897119,Nov,2,1
11,227.25,0.018181818,0.018181818,Nov,1,0
2,16.0,0.0,0.05,Nov,2,1
2,19.0,0.0,0.1,Nov,1,0
55,1984.025,0.0,0.003486395,Nov,3,0
62,3142.941176,0.003037975,0.019685462,Nov,2,0
14,1183.0,0.0,0.004761905,Nov,2,1
21,685.1744048,0.028571429,0.043174603,Nov,1,1
7,56.25,0.033333333,0.066666667,Nov,3,0
3,53.0,0.066666667,0.088888889,Nov,1,0
89,3236.865632,0.012544803,0.027526998,Nov,1,0
36,1617.612554,0.010869565,0.025668172,Nov,1,0
25,2408.815476,0.0,0.008333333,Nov,3,1
59,3478.75,0.0,0.013559322,Nov,2,0
88,2085.972565,0.0,0.006273946,Nov,2,0
37,1156.416667,0.0,0.011111111,Nov,1,0
81,2237.757205,0.007231405,0.018203638,Nov,3,0
33,1356.458333,0.0,0.020833333,Nov,2,0
76,1777.520455,0.008,0.025492063,Nov,1,0
9,191.5625,0.0,0.024691358,Nov,3,0
12,201.3333333,0.016666667,0.035714286,Nov,3,0
73,1606.30825,0.010295359,0.019108884,Nov,3,0
21,1461.833333,0.021052632,0.036842105,Nov,2,1
3,0.0,0.2,0.2,Nov,1,0
30,1409.53355,0.0,0.028,Nov,3,0
397,11940.0165,0.006959671,0.009804129,Nov,1,1
11,470.9166667,0.015384615,0.061538462,Nov,1,0
94,2807.149729,0.0,0.002777778,Nov,2,0
3,70.0,0.0,0.066666667,Nov,1,0
33,777.1166667,0.0,0.015104167,Nov,2,0
2,84.0,0.15,0.166666667,Nov,3,0
44,2038.052273,0.007719298,0.028421053,Nov,2,0
5,93.0,0.0,0.04,Nov,2,0
97,1940.293452,0.01717251,0.032369194,Nov,1,0
6,112.7083333,0.04,0.023333333,Nov,3,0
103,3626.003223,0.00751634,0.035131628,Nov,1,0
245,7569.248612,0.007646236,0.016468484,Nov,3,0
41,1119.854167,0.004545455,0.012045455,Nov,2,0
24,1737.0,0.006896552,0.015172414,Nov,1,1
9,198.25,0.018181818,0.036363636,Nov,1,0
175,4877.122575,0.006906077,0.014774057,Nov,2,1
55,1833.244643,0.0,0.008286252,Nov,2,1
30,2188.258333,0.0,0.0078125,Nov,2,1
116,3184.815705,0.00015674,0.022635468,Nov,2,0
16,1558.25,0.0,0.013244048,Nov,3,0
38,1338.778571,0.011111111,0.024532828,Nov,1,0
50,1317.795833,0.01,0.021469506,Nov,3,0
53,661.4455285,0.000754717,0.006528045,Nov,3,0
51,1544.855159,0.012244898,0.027755102,Nov,3,0
71,1733.658333,0.0,0.002898551,Nov,8,0
33,629.8583333,0.006060606,0.03030303,Nov,2,0
50,2428.35,0.020512821,0.041868132,Nov,2,0
19,2081.5,0.0,0.01,Nov,2,1
17,161.55,0.0,0.018518519,Nov,2,0
91,4155.620833,0.002553191,0.022150056,Nov,1,0
40,1542.35,0.0,0.031666667,Nov,2,1
60,1548.08631,0.006349206,0.025925926,Nov,1,0
173,6014.398401,0.009530632,0.025130309,Nov,3,1
24,3181.5,0.002777778,0.027083333,Nov,2,0
10,383.0,0.0,0.05,Nov,2,0
16,530.625,0.0,0.0125,Nov,2,0
97,1835.556213,0.019984314,0.031314735,Nov,1,0
11,1267.25,0.02,0.03,Nov,1,0
61,1260.524994,0.0,0.003225806,Nov,2,1
35,1621.766667,0.007894737,0.040131579,Nov,2,0
117,3228.502137,0.005932203,0.018995891,Nov,1,0
222,9049.534024,0.008536232,0.018457454,Nov,1,0
186,5106.262991,0.003723404,0.023642242,Nov,2,0
57,1315.455182,0.0,0.009501916,Nov,3,1
36,1378.166667,0.005555556,0.026587302,Nov,2,0
51,1364.266667,0.007692308,0.011987179,Nov,3,0
24,1151.0,0.0,0.0125,Nov,2,1
37,1048.980263,0.005555556,0.024074074,Nov,2,0
22,1148.166667,0.009090909,0.036363636,Nov,2,1
130,3313.455754,0.007633588,0.028972728,Nov,2,0
1,0.0,0.2,0.2,Nov,2,0
35,996.1480769,0.006081081,0.041741742,Nov,2,0
1,0.0,0.2,0.2,Nov,2,0
12,748.25,0.016666667,0.022222222,Nov,1,0
2,171.0,0.0,0.1,Nov,3,0
7,130.0,0.057142857,0.085714286,Nov,2,0
133,4885.049069,0.002962963,0.008689192,Nov,1,0
34,2193.383333,0.0,0.024324324,Nov,1,1
35,1092.354167,0.005073996,0.034935835,Nov,2,0
46,1679.666667,0.012,0.026,Nov,3,0
65,3873.02197,0.014393939,0.01991342,Nov,3,1
23,647.1428571,0.004347826,0.022222222,Nov,1,0
27,393.7888889,0.0,0.032193939,Nov,3,0
7,2478.0,0.028571429,0.057142857,Nov,2,1
34,1491.775,0.002020202,0.024793388,Nov,2,1
91,2056.106981,0.008888889,0.023937057,Nov,2,0
50,1295.008333,0.000892857,0.015595238,Nov,3,1
13,193.3666667,0.015384615,0.023076923,Nov,3,0
35,1698.0,0.005714286,0.005714286,Nov,4,1
98,3561.139286,0.008163265,0.018367347,Nov,2,1
167,5080.233631,0.000238095,0.004785636,Nov,4,1
18,251.9,0.0,0.03015873,Nov,1,0
161,3457.628812,0.006140351,0.018923933,Nov,2,1
110,5442.085417,0.005409357,0.02942233,Nov,2,1
139,6566.867562,0.003477444,0.015531015,Nov,2,0
38,1370.038095,0.0,0.004444444,Nov,3,0
4,132.5,0.175,0.183333333,Nov,3,0
54,2446.144571,0.004678363,0.009409888,Nov,3,1
3,116.75,0.0,0.066666667,Nov,3,0
21,752.5666667,0.015384615,0.022435897,Nov,1,0
99,2171.547149,0.016281269,0.029507982,Nov,3,0
157,6123.741494,0.007198364,0.019816374,Nov,2,1
23,502.525,0.007142857,0.021428571,Nov,2,0
89,3747.814286,0.013636364,0.030211039,Nov,1,1
145,5962.732411,0.002857143,0.013265367,Nov,2,1
3,21.25,0.0,0.05,Nov,1,1
5,178.8333333,0.0,0.04,Nov,2,0
27,1381.75,0.006896552,0.034482759,Nov,2,0
54,1547.477273,0.0,0.017333333,Nov,2,1
19,465.6333333,0.0,0.026315789,Nov,1,0
44,737.1819347,0.005581395,0.023137121,Nov,1,0
51,742.9603175,0.003921569,0.012121212,Nov,1,0
51,1346.630231,0.007126437,0.029719534,Nov,2,0
64,1911.610665,0.0125,0.026739194,Nov,1,0
6,135.0833333,0.0,0.009090909,Nov,1,0
33,1399.15,0.0,0.011290323,Nov,1,1
34,740.3071429,0.0,0.014052288,Nov,2,0
27,1009.375,0.007407407,0.040740741,Nov,2,1
6,530.0,0.016666667,0.041666667,Nov,3,0
7,340.5,0.0,0.028571429,Nov,2,0
3,121.5,0.0,0.007407407,Nov,1,0
37,783.875,0.003409091,0.031709957,Nov,2,0
179,10415.78364,0.002551834,0.020876741,Nov,2,0
7,935.6666667,0.0,0.0375,Nov,2,1
41,979.375,0.004651163,0.009302326,Nov,2,0
8,210.4,0.0,0.05,Nov,1,0
8,114.6,0.0,0.01,Nov,1,0
8,123.0,0.025,0.029166667,Nov,3,0
4,24.0,0.0,0.028571429,Nov,2,0
59,985.3151515,0.0,0.004545455,Nov,2,1
64,1602.94026,0.013432836,0.028731343,Nov,3,0
66,1646.612195,0.007142857,0.029065112,Nov,2,0
6,114.4166667,0.0,0.016666667,Nov,3,0
81,2537.807082,0.013793103,0.028674678,Nov,3,0
11,580.25,0.022222222,0.044444444,Nov,3,0
59,1100.475,0.0,0.008391881,Nov,2,1
2,99.5,0.0,0.022222222,Nov,2,1
82,5316.459524,0.005,0.01125,Nov,1,1
137,7012.266796,0.008321168,0.01964546,Nov,1,1
24,602.25,0.0,0.003846154,Nov,2,0
11,115.25,0.027272727,0.045454545,Nov,3,0
64,1716.583333,0.012121212,0.019444444,Nov,4,0
61,1335.737854,0.0,0.002,Nov,4,1
28,690.9583333,0.0,0.022857143,Nov,2,0
202,8217.678753,0.001904762,0.013668745,Nov,2,1
35,1359.771429,0.004761905,0.018611111,Nov,3,0
64,1991.822567,0.014830918,0.022398206,Nov,1,0
132,4096.15859,0.012738095,0.022973065,Nov,3,1
133,3713.580105,0.003381995,0.015889736,Nov,3,0
23,1544.595238,0.058550725,0.092944664,Nov,3,0
423,17086.23424,0.006293706,0.02159902,Nov,2,0
11,463.5,0.0,0.007692308,Nov,3,0
32,2632.7,0.00625,0.013541667,Nov,1,0
46,1461.725,0.003773585,0.014375562,Nov,1,1
156,8613.257312,0.006289308,0.015117319,Nov,1,0
61,4081.041667,0.0,0.019375,Nov,2,0
21,1088.866667,0.0,0.010526316,Nov,3,1
1,0.0,0.2,0.2,Nov,2,0
280,9247.383869,0.003424658,0.016184197,Nov,2,0
88,2638.244429,0.004395604,0.022464739,Nov,1,0
5,375.0,0.0,0.04,Nov,1,0
64,3660.342875,0.014155251,0.023835616,Nov,3,1
68,2614.209722,0.0,0.006942149,Nov,2,0
32,1443.641667,0.0,0.010784314,Nov,2,1
8,480.0,0.0,0.028571429,Nov,1,1
31,828.25,0.012903226,0.030107527,Nov,2,0
78,5097.41833,0.014132104,0.030390424,Nov,3,1
69,1310.636905,0.010869565,0.032793149,Nov,2,0
44,1398.390775,0.017391304,0.026402848,Nov,1,0
197,2915.571429,0.0,0.005025126,Nov,2,0
50,3002.902778,0.002083333,0.013611111,Nov,2,0
82,2375.114286,0.007058824,0.031764706,Nov,2,0
169,8276.292565,0.002406417,0.016051967,Nov,4,0
1,0.0,0.2,0.2,Nov,4,0
5,77.5,0.1,0.08,Nov,3,0
7,162.625,0.0,0.022222222,Nov,2,0
100,4597.124242,0.00925181,0.028496768,Nov,1,1
42,2872.125,0.0025,0.025777778,Nov,2,0
16,1902.25,0.00625,0.016666667,Nov,2,0
29,1433.634921,0.008064516,0.018932412,Nov,3,0
23,709.75,0.029166667,0.043055556,Nov,2,0
30,1076.958333,0.0,0.022857143,Nov,2,1
2,27.5,0.0,0.1,Nov,2,0
61,1749.842262,0.015196078,0.02894958,Nov,1,0
66,2178.85,0.003555556,0.010977778,Nov,2,1
12,541.5357143,0.0,0.008333333,Nov,2,1
70,5778.966667,0.005921856,0.023453364,Nov,2,0
106,6617.791228,0.009047619,0.026412307,Nov,3,1
4,71.5,0.0,0.033333333,Nov,2,0
3,0.0,0.2,0.2,Nov,3,0
120,3934.201024,0.002459016,0.023646,Nov,2,0
18,559.0,0.047058824,0.098039216,Nov,1,0
68,3974.534501,0.013513514,0.019008442,Nov,3,0
79,2006.834416,0.002531646,0.006439185,Nov,3,0
7,103.5208333,0.0,0.002777778,Nov,3,0
48,1252.561414,0.014038462,0.024738632,Nov,3,0
4,478.0333333,0.05,0.047619048,Nov,1,0
61,1740.052778,0.007179487,0.023796204,Nov,2,0
10,242.0833333,0.0,0.046666667,Nov,2,0
67,2162.840879,0.007407407,0.018259847,Nov,3,0
31,1998.25,0.01010101,0.037373737,Nov,2,0
13,287.3333333,0.0,0.013333333,Nov,2,0
49,1768.980303,0.0,0.004166667,Nov,3,1
56,2627.756494,0.021052632,0.025044663,Nov,3,1
47,1073.31002,0.004787234,0.029749907,Nov,1,0
19,1124.888889,0.010526316,0.028229665,Nov,3,0
87,2504.870761,0.019555912,0.036429937,Nov,1,0
67,2891.744571,0.013235294,0.023901833,Nov,3,0
26,650.8083333,0.0,0.014285714,Nov,1,1
2,99.0,0.033333333,0.066666667,Nov,4,0
15,729.0,0.0,0.033333333,Nov,3,0
17,190.7083333,0.022222222,0.039259259,Nov,3,0
37,925.6666667,0.0,0.007894737,Nov,3,0
12,292.875,0.0,0.028333333,Nov,4,0
21,476.8666667,0.00952381,0.034126984,Nov,3,0
146,8150.556716,0.001290323,0.01127957,Nov,2,0
11,1046.666667,0.005555556,0.025,Nov,3,0
324,14213.63652,0.002063983,0.010072239,Nov,2,1
2,34.5,0.0,0.1,Nov,2,0
266,9770.812093,0.007348856,0.024720163,Nov,2,0
14,208.9,0.0,0.014285714,Nov,1,0
68,1806.166667,0.004411765,0.027941176,Nov,2,0
23,866.7071429,0.007142857,0.020522573,Nov,3,0
16,411.9375,0.00952381,0.00952381,Nov,3,0
56,2354.958333,0.0,0.018571429,Nov,2,0
89,2744.541071,0.003370787,0.015636704,Nov,3,0
534,18504.12621,0.010856514,0.023309001,Nov,2,1
2,54.0,0.0,0.033333333,Nov,1,0
61,2440.473611,0.00625,0.014867424,Nov,3,0
15,263.25,0.013333333,0.04,Nov,1,0
30,917.25,0.0,0.005405405,Nov,2,1
14,289.625,0.0,0.028571429,Nov,2,0
13,135.875,0.030769231,0.076923077,Nov,1,0
55,4156.9,0.018787879,0.05352381,Nov,2,0
470,14129.8808,0.0,0.00362107,Nov,4,1
21,1051.166667,0.0,0.00952381,Nov,1,1
18,706.05,0.006666667,0.044938272,Nov,1,0
51,1788.370821,0.016969697,0.014709835,Nov,3,1
11,251.2916667,0.0,0.011111111,Nov,3,0
56,656.7681818,0.0,0.006941639,Nov,3,0
33,968.6444444,0.019191919,0.023480257,Nov,3,0
80,2170.286706,0.003571429,0.021527778,Nov,3,1
62,2038.772727,0.007070707,0.0254662,Nov,2,0
21,1469.666667,0.008695652,0.014492754,Nov,1,0
7,416.5,0.044444444,0.031111111,Nov,3,0
15,612.0,0.0,0.013333333,Nov,1,0
22,1032.75,0.0,0.019230769,Nov,2,0
3,87.5,0.0,0.022222222,Nov,2,0
6,53.375,0.05,0.035,Nov,1,0
27,630.75,0.016,0.02,Nov,2,0
29,1352.133333,0.0,0.025287356,Nov,3,1
8,158.25,0.0,0.003571429,Nov,1,0
22,464.6583333,0.018181818,0.034090909,Nov,1,0
57,2167.126924,0.008181818,0.017137357,Nov,3,1
26,1357.833333,0.0,0.018487395,Nov,3,1
1,0.0,0.2,0.2,Nov,2,0
18,211.4166667,0.033333333,0.061111111,Nov,2,0
81,2930.722222,0.003658537,0.018943089,Nov,2,1
28,912.4348485,0.0,0.026839827,Nov,2,0
27,1095.658333,0.017857143,0.01547619,Nov,1,1
40,1284.569048,0.00625,0.019791667,Nov,1,1
19,660.8039683,0.002173913,0.008038828,Nov,3,0
15,428.0,0.0,0.014285714,Nov,1,1
16,877.6666667,0.004166667,0.020208333,Nov,3,0
